config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,random,1.0,0,,True,1127,16,0,0,10.434764419216663,37.882318802177906,
sglang_non_deterministic,random,1.0,1,,True,1460,97,0,0,10.434062127955258,59.26651065470651,
sglang_non_deterministic,random,1.0,2,,True,861,197,0,0,10.432992309797555,94.85830609872937,
sglang_non_deterministic,random,1.0,3,,True,1295,97,0,0,10.432555709965527,59.250930042006075,
sglang_non_deterministic,random,1.0,4,,True,1131,64,0,0,10.432327655144036,50.01680662389845,
sglang_non_deterministic,random,1.0,5,,True,1096,4,0,0,10.431684883777052,35.63706126390025,
sglang_non_deterministic,random,1.0,6,,True,1725,1,0,0,10.43146202666685,10.431466112844646,
sglang_non_deterministic,random,1.0,7,,True,1045,21,0,0,10.43102382402867,39.14513447415084,
sglang_non_deterministic,random,1.0,8,,True,1639,111,0,0,10.430933628231287,63.45999034726992,
sglang_non_deterministic,random,1.0,9,,True,122,56,0,0,10.430500383023173,47.71613254211843,
sglang_non_deterministic,random,1.0,10,,True,467,65,0,0,10.429883200209588,50.34720219904557,
sglang_non_deterministic,random,1.0,11,,True,1239,97,0,0,10.42958300607279,59.238881428260356,
sglang_non_deterministic,random,1.0,12,,True,331,143,0,0,10.429436333943158,74.51368385180831,
sglang_non_deterministic,random,1.0,13,,True,1483,124,0,0,10.42896787635982,67.84840923221782,
sglang_non_deterministic,random,1.0,14,,True,88,166,0,0,10.428431024774909,83.62439986271784,
sglang_non_deterministic,random,1.0,15,,True,1397,85,0,0,10.428062065970153,55.728279835078865,
sglang_non_deterministic,random,1.0,16,,True,1124,75,0,0,10.42797632701695,53.21330456994474,
sglang_non_deterministic,random,1.0,17,,True,872,58,0,0,10.427430332172662,48.53745308704674,
sglang_non_deterministic,random,1.0,18,,True,1688,137,0,0,10.427219543140382,72.1273733722046,
sglang_non_deterministic,random,1.0,19,,True,131,98,0,0,10.427157519385219,60.07417993340641,
sglang_non_deterministic,random,1.0,20,,True,1686,191,0,0,10.426737455185503,92.40449162200093,
sglang_non_deterministic,random,1.0,21,,True,1333,242,0,0,10.426371902227402,114.50059237098321,
sglang_non_deterministic,random,1.0,22,,True,770,48,0,0,10.426041142083704,45.55560399079695,
sglang_non_deterministic,random,1.0,23,,True,344,31,0,0,10.425689760129899,41.86028295382857,
sglang_non_deterministic,random,1.0,24,,True,1516,19,0,0,10.425367592833936,38.844964149873704,
sglang_non_deterministic,random,1.0,25,,True,1438,153,0,0,10.425121462438256,78.47823701240122,
sglang_non_deterministic,random,1.0,26,,True,806,67,0,0,10.424807756673545,50.869684495963156,
sglang_non_deterministic,random,1.0,27,,True,386,213,0,0,10.424457737710327,101.18706319015473,
sglang_non_deterministic,random,1.0,28,,True,1216,142,0,0,10.424113347195089,74.0620259931311,
sglang_non_deterministic,random,1.0,29,,True,956,231,0,0,10.423652960918844,109.23047810001299,
sglang_non_deterministic,random,1.0,30,,True,277,212,0,0,10.423438767902553,101.15659084403887,
sglang_non_deterministic,random,1.0,31,,True,1185,78,0,0,10.423112213611603,54.00984842982143,
sglang_non_deterministic,random,1.0,32,,True,460,213,0,0,10.422608261927962,101.18992014788091,
sglang_non_deterministic,random,1.0,33,,True,1338,115,0,0,10.42246208107099,64.79290141304955,
sglang_non_deterministic,random,1.0,34,,True,22,91,0,0,10.422140505164862,57.457855807151645,
sglang_non_deterministic,random,1.0,35,,True,253,167,0,0,10.421815213281661,83.96980152232572,
sglang_non_deterministic,random,1.0,36,,True,748,57,0,0,10.42142145941034,48.506817035377026,
sglang_non_deterministic,random,1.0,37,,True,857,25,0,0,10.421044328249991,40.04333191597834,
sglang_non_deterministic,random,1.0,38,,True,1585,65,0,0,10.420737874228507,50.324139644857496,
sglang_non_deterministic,random,1.0,39,,True,475,247,0,0,10.420412964187562,116.94098281487823,
sglang_non_deterministic,random,1.0,40,,True,1083,253,0,0,10.420269486960024,120.36105688521639,
sglang_non_deterministic,random,1.0,41,,True,511,43,0,0,10.420010754838586,44.128981227986515,
sglang_non_deterministic,random,1.0,42,,True,1706,96,0,0,10.419976784382015,58.86986913532019,
sglang_non_deterministic,random,1.0,43,,True,2048,41,0,0,10.419647776987404,43.72627216484398,
sglang_non_deterministic,random,1.0,44,,True,1500,226,0,0,10.419529297854751,107.0264266547747,
sglang_non_deterministic,random,1.0,45,,True,700,166,0,0,10.419355835299939,83.6552603552118,
sglang_non_deterministic,random,1.0,46,,True,976,88,0,0,10.419394002761692,56.65801856899634,
sglang_non_deterministic,random,1.0,47,,True,1807,177,0,0,10.419262514915317,87.60149023495615,
sglang_non_deterministic,random,1.0,48,,True,190,196,0,0,10.419113910291344,94.42217435128987,
sglang_non_deterministic,random,1.0,49,,True,958,73,0,0,10.418929511215538,52.51060698926449,
sglang_non_deterministic,random,1.0,50,,True,687,7,0,0,10.418783960863948,35.9508793791756,
sglang_non_deterministic,random,1.0,51,,True,958,163,0,0,10.418644129298627,82.45727789215744,
sglang_non_deterministic,random,1.0,52,,True,563,84,0,0,10.418580072931945,55.497738741803914,
sglang_non_deterministic,random,1.0,53,,True,1900,71,0,0,10.418442484922707,51.78709464101121,
sglang_non_deterministic,random,1.0,54,,True,1591,54,0,0,10.418286529369652,47.101048849057406,
sglang_non_deterministic,random,1.0,55,,True,1268,46,0,0,10.418094999156892,44.98723435634747,
sglang_non_deterministic,random,1.0,56,,True,832,237,0,0,10.417945773806423,112.66615233384073,
sglang_non_deterministic,random,1.0,57,,True,1529,103,0,0,10.417806372977793,60.94385579880327,
sglang_non_deterministic,random,1.0,58,,True,1155,209,0,0,10.417667453177273,99.72422658186406,
sglang_non_deterministic,random,1.0,59,,True,1509,41,0,0,10.417871440760791,43.70954830292612,
sglang_non_deterministic,random,1.0,60,,True,1843,113,0,0,10.417678188998252,64.66626631701365,
sglang_non_deterministic,random,1.0,61,,True,647,39,0,0,10.417443705257028,43.107645576354116,
sglang_non_deterministic,random,1.0,62,,True,21,219,0,0,10.417451757006347,104.01152139576152,
sglang_non_deterministic,random,1.0,63,,True,841,128,0,0,10.417283091694117,69.35974433459342,
sglang_non_deterministic,random,1.0,64,,True,167,7,0,0,10.417077119927853,35.933395547326654,
sglang_non_deterministic,random,1.0,65,,True,1298,100,0,0,10.416898060124367,60.15474942326546,
sglang_non_deterministic,random,1.0,66,,True,388,175,0,0,10.416943057905883,86.39815580099821,
sglang_non_deterministic,random,1.0,67,,True,601,106,0,0,10.416716014035046,61.80315299425274,
sglang_non_deterministic,random,1.0,68,,True,316,100,0,0,10.416519256774336,60.15496127214283,
sglang_non_deterministic,random,1.0,69,,True,14,245,0,0,10.416346677113324,115.99795351084322,
sglang_non_deterministic,random,1.0,70,,True,242,31,0,0,10.416413638275117,41.82360183307901,
sglang_non_deterministic,random,1.0,71,,True,2042,136,0,0,10.41624758578837,71.78498095087707,
sglang_non_deterministic,random,1.0,72,,True,777,11,0,0,10.416053602937609,36.753068301826715,
sglang_non_deterministic,random,1.0,73,,True,1370,15,0,0,10.415628340095282,37.56649080803618,
sglang_non_deterministic,random,1.0,74,,True,565,128,0,0,10.415452214423567,69.36550838919356,
sglang_non_deterministic,random,1.0,75,,True,898,62,0,0,10.415265011135489,49.529423468280584,
sglang_non_deterministic,random,1.0,76,,True,1364,108,0,0,10.415059790946543,62.34932713629678,
sglang_non_deterministic,random,1.0,77,,True,92,20,0,0,10.41500080190599,38.884861453901976,
sglang_non_deterministic,random,1.0,78,,True,1391,157,0,0,10.414851936977357,79.92578652873635,
sglang_non_deterministic,random,1.0,79,,True,956,161,0,0,10.414803874213248,81.48740107100457,
sglang_non_deterministic,random,1.0,80,,True,1479,101,0,0,10.414661709219217,60.343194959219545,
sglang_non_deterministic,random,1.0,81,,True,1452,222,0,0,10.414521847851574,105.2667584917508,
sglang_non_deterministic,random,1.0,82,,True,509,58,0,0,10.414538593031466,48.52993134688586,
