,cdf,Time to First Token
0,0.0,0.034700484821205746
1,0.01,0.03547235518671911
2,0.02,0.035828858402644215
3,0.03,0.03611663895316584
4,0.04,0.036333990261205665
5,0.05,0.036699153056495896
6,0.06,0.03692000995658359
7,0.07,0.0375154813824459
8,0.08,0.03804439203381469
9,0.09,0.0381968744142284
10,0.1,0.038503675078196
11,0.11,0.03873539166050142
12,0.12,0.03904651774248419
13,0.13,0.03936014281659641
14,0.14,0.039835309989829766
15,0.15,0.040075040401723556
16,0.16,0.04031621352036169
17,0.17,0.040477801388591736
18,0.18,0.04072139833818039
19,0.19,0.040884610192028964
20,0.2,0.04096646126348448
21,0.21,0.04121299898680164
22,0.22,0.04121299898680164
23,0.23,0.04137818118195694
24,0.24,0.04146102038352242
25,0.25,0.04154402542933529
26,0.26,0.04171053438244991
27,0.27,0.04171053438244991
28,0.28,0.041877710705449364
29,0.29,0.04196154996612094
30,0.3,0.04221407617112971
31,0.31,0.04229858883613699
32,0.32,0.042468122088452895
33,0.33,0.04255314335389525
34,0.34,0.04272369686377708
35,0.35000000000000003,0.04298080969782792
36,0.36,0.04306685736489062
37,0.37,0.04332603535189993
38,0.38,0.04341277416141325
39,0.39,0.04349968662219686
40,0.4,0.04367403388887171
41,0.41000000000000003,0.04376146939215274
42,0.42,0.043936865887315185
43,0.43,0.04420127961873029
44,0.44,0.0443784388785656
45,0.45,0.04455630819484311
46,0.46,0.04473489041347754
47,0.47000000000000003,0.04482444975364467
48,0.48,0.04500410668686874
49,0.49,0.045184483687239964
50,0.5,0.04536558364079609
51,0.51,0.04554740944514214
52,0.52,0.045729964009496867
53,0.53,0.0459132502547391
54,0.54,0.0459132502547391
55,0.55,0.04618955794251058
56,0.56,0.04637468624575882
57,0.5700000000000001,0.04684075974714052
58,0.58,0.047028498075046575
59,0.59,0.04712264922234397
60,0.6,0.0474062351191396
61,0.61,0.047501142496755494
62,0.62,0.04778700618048432
63,0.63,0.048074590202743524
64,0.64,0.04826727373794137
65,0.65,0.04855774802864329
66,0.66,0.048752368066212935
67,0.67,0.04904576167304804
68,0.68,0.04924233767516848
69,0.6900000000000001,0.04953867993776148
70,0.7000000000000001,0.049737231562209806
71,0.71,0.05003655211505374
72,0.72,0.050237099217171066
73,0.73,0.050945365135418495
74,0.74,0.05125195628209493
75,0.75,0.05156039250596276
76,0.76,0.05207858323916838
77,0.77,0.05239199413553034
78,0.78,0.05281281125300059
79,0.79,0.05387970117008953
80,0.8,0.05431246768166574
81,0.81,0.0547487102120296
82,0.8200000000000001,0.055520582913985525
83,0.8300000000000001,0.05641605723025402
84,0.84,0.057097128398211475
85,0.85,0.05767096427087635
86,0.86,0.05836718504420853
87,0.87,0.0589537852026481
88,0.88,0.05990463257717167
89,0.89,0.06148257795005675
90,0.9,0.06335500184133688
91,0.91,0.06580882000525025
92,0.92,0.06673662326332266
93,0.93,0.06740733770244349
94,0.9400000000000001,0.07215047744902064
95,0.9500000000000001,0.07360801426778146
96,0.96,0.08233151367876917
97,0.97,0.1009629900610166
98,0.98,0.1379310770389864
99,0.99,0.18286610395257027
100,1.0,0.4202099595180835
