config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,sharegpt,1.0,0,04284feba71675ae,True,451,1044,0,0,6.293608773034066,81.32511734822765,
sglang_non_deterministic,sharegpt,1.0,1,e6cf79ababc72fb7,True,39,196,0,0,6.292704675812274,57.476877043023705,
sglang_non_deterministic,sharegpt,1.0,2,7c85e413b055faab,True,10,325,0,0,6.292141794227064,70.8133916691877,
sglang_non_deterministic,sharegpt,1.0,3,04bbe1429e020693,True,50,302,0,0,6.290944484062493,68.77186233038083,
sglang_non_deterministic,sharegpt,1.0,4,4327f643ed370f6c,True,157,770,0,0,6.296617463231087,80.99874516110867,
sglang_non_deterministic,sharegpt,1.0,5,be15dd9df06acfb7,True,13,221,0,0,6.294276372063905,60.376387507189065,
sglang_non_deterministic,sharegpt,1.0,6,3277d26963602b5d,True,325,25,0,0,6.29507872601971,6.295221713371575,
sglang_non_deterministic,sharegpt,1.0,7,2cb03e78915b7c31,True,24,218,0,0,6.292519935872406,60.14333898574114,
sglang_non_deterministic,sharegpt,1.0,8,e4f92d2795a72744,True,3,11,0,0,6.292509600985795,6.292571243830025,
sglang_non_deterministic,sharegpt,1.0,9,768b13086acbd6de,True,16,447,0,0,6.292171118780971,77.04484607093036,
sglang_non_deterministic,sharegpt,1.0,10,1502fb164ea3498a,True,14,379,0,0,6.289812883362174,74.34936063736677,
sglang_non_deterministic,sharegpt,1.0,11,1f4a7802fb5e8763,True,361,36,0,0,6.292721782345325,6.292931088246405,
sglang_non_deterministic,sharegpt,1.0,12,58dee20681094044,True,18,150,0,0,6.289795055985451,51.164448810275644,
sglang_non_deterministic,sharegpt,1.0,13,b31637ee440cb4bb,True,115,178,0,0,6.293248468544334,55.05196999292821,
sglang_non_deterministic,sharegpt,1.0,14,69ad8af1c18b5c2c,True,26,768,0,0,6.2910603187046945,80.98587147286162,
sglang_non_deterministic,sharegpt,1.0,15,42cbcb8f9e519d11,True,3,12,0,0,6.29230134608224,6.292384011205286,
sglang_non_deterministic,sharegpt,1.0,16,47cdee9da2b8f25b,True,25,105,0,0,6.290209583006799,43.81566144479439,
sglang_non_deterministic,sharegpt,1.0,17,904ebefc1585e710,True,11,584,0,0,6.288544755894691,79.45620800787583,
sglang_non_deterministic,sharegpt,1.0,18,04ab55b0c151953e,True,599,27,0,0,6.292017466854304,6.292169516906142,
sglang_non_deterministic,sharegpt,1.0,19,0ecf965461b074cb,True,674,14,0,0,6.291601046919823,6.291686546057463,
sglang_non_deterministic,sharegpt,1.0,20,d7da11cdf980dfa9,True,581,259,0,0,6.290087989065796,64.89924472477287,
sglang_non_deterministic,sharegpt,1.0,21,b01505893353d7bb,True,234,3,0,0,6.287581508979201,6.287601919844747,
sglang_non_deterministic,sharegpt,1.0,22,861cddeef4d1ad8e,True,501,45,0,0,6.287452043034136,6.2877243449911475,
sglang_non_deterministic,sharegpt,1.0,23,e12dbfed1c0ae783,True,33,159,0,0,6.286073958966881,52.46924215275794,
sglang_non_deterministic,sharegpt,1.0,24,d44d9622b1f89752,True,8,295,0,0,6.28924530511722,68.37087283702567,
sglang_non_deterministic,sharegpt,1.0,25,1fc01600821f4fac,True,1499,2,0,0,6.2904215743765235,28.197175888344646,
sglang_non_deterministic,sharegpt,1.0,26,ddbaa1739bcb24c7,True,4,265,0,0,6.289976789616048,69.5666086897254,
sglang_non_deterministic,sharegpt,1.0,27,340fff39fc860ad2,True,22,360,0,0,6.289701233617961,75.55655495868996,
sglang_non_deterministic,sharegpt,1.0,28,74500dcc7b684ea4,True,48,321,0,0,6.289446779061109,73.41968108806759,
sglang_non_deterministic,sharegpt,1.0,29,bc7198e041183ab9,True,3308,83,0,0,6.289491266943514,47.511623738799244,
sglang_non_deterministic,sharegpt,1.0,30,fa250fd95287a23a,True,391,6,0,0,6.28886276576668,30.86286043608561,
sglang_non_deterministic,sharegpt,1.0,31,1de43ea354a2304f,True,9,67,0,0,6.289087957236916,44.93432162422687,
sglang_non_deterministic,sharegpt,1.0,32,a32b5e8211747005,True,35,71,0,0,6.288527398835868,45.34188073314726,
sglang_non_deterministic,sharegpt,1.0,33,5060e68084f628ac,True,9,2,0,0,6.2880643690004945,28.198348310776055,
sglang_non_deterministic,sharegpt,1.0,34,aa033ff8fa0978f7,True,108,195,0,0,6.28759467927739,62.591038011945784,
sglang_non_deterministic,sharegpt,1.0,35,02817876b20f1154,True,38,507,0,0,6.287829603999853,79.09022841602564,
sglang_non_deterministic,sharegpt,1.0,36,df0dc522d51b5b5f,True,79,127,0,0,6.287428067065775,53.98196553206071,
sglang_non_deterministic,sharegpt,1.0,37,b6b5a41fe29cedcf,True,313,4,0,0,6.287050034850836,29.676997551694512,
sglang_non_deterministic,sharegpt,1.0,38,59c669523531f7ae,True,1466,2,0,0,6.287126220297068,28.200480245053768,
sglang_non_deterministic,sharegpt,1.0,39,e89c60d2d06e502c,True,608,11,0,0,6.286965576931834,34.04935828829184,
sglang_non_deterministic,sharegpt,1.0,40,8dd483a4f57ec080,True,4,10,0,0,6.286534424871206,32.864404568914324,
sglang_non_deterministic,sharegpt,1.0,41,47fda4266f200544,True,307,15,0,0,6.286151226144284,34.63978957943618,
sglang_non_deterministic,sharegpt,1.0,42,731cc502b2d6e289,True,7,288,0,0,6.286488876212388,71.17758290516213,
sglang_non_deterministic,sharegpt,1.0,43,e79b31881a81d44c,True,10,9,0,0,6.28624929394573,32.309853026177734,
sglang_non_deterministic,sharegpt,1.0,44,862e4fe79fc85860,True,40,68,0,0,6.285737721249461,45.037293870933354,
sglang_non_deterministic,sharegpt,1.0,45,55fc94fa686ccadb,True,167,103,0,0,6.285362183116376,50.43046235200018,
sglang_non_deterministic,sharegpt,1.0,46,e1ef1f359f7e67b1,True,51,247,0,0,6.285695717204362,67.7398516042158,
sglang_non_deterministic,sharegpt,1.0,47,7286ca5b59892cf9,True,961,111,0,0,6.28540368610993,51.648570898454636,
sglang_non_deterministic,sharegpt,1.0,48,1bfe778c0bc6760a,True,67,97,0,0,6.285431898199022,49.83261582721025,
sglang_non_deterministic,sharegpt,1.0,49,5cfbfec864aa7038,True,367,12,0,0,6.285141128115356,34.1799239423126,
sglang_non_deterministic,sharegpt,1.0,50,54f3ada76256f50a,True,249,25,0,0,6.2847689860500395,37.08446780778468,
sglang_non_deterministic,sharegpt,1.0,51,4eae473aade27557,True,235,495,0,0,6.284457494970411,78.93060530209914,
sglang_non_deterministic,sharegpt,1.0,52,193082c74c3cdd10,True,97,164,0,0,6.2848521317355335,58.90795973269269,
sglang_non_deterministic,sharegpt,1.0,53,3c5b1869b12a3db9,True,45,118,0,0,6.284483223222196,52.740864204242826,
sglang_non_deterministic,sharegpt,1.0,54,049681863a01b84a,True,23,466,0,0,6.28411384485662,78.52511521195993,
sglang_non_deterministic,sharegpt,1.0,55,1678e47383d96c2f,True,10,372,0,0,6.284479417372495,75.90384623920545,
sglang_non_deterministic,sharegpt,1.0,56,7cc8f149b43b3650,True,356,10,0,0,6.284161607269198,32.86354122310877,
sglang_non_deterministic,sharegpt,1.0,57,140aa9e0ad110f57,True,278,25,0,0,6.283841954078525,37.086237584240735,
sglang_non_deterministic,sharegpt,1.0,58,d964d915fd24626c,True,395,26,0,0,6.283541258890182,37.213624390773475,
sglang_non_deterministic,sharegpt,1.0,59,369d42c1a63913ef,True,53,303,0,0,6.2839461006224155,72.25701383082196,
sglang_non_deterministic,sharegpt,1.0,60,83bc18d46d594f42,True,145,264,0,0,6.283667420037091,69.50688991229981,
sglang_non_deterministic,sharegpt,1.0,61,6e7e9d6889dce1dd,True,56,232,0,0,6.283325182273984,66.41301164217293,
sglang_non_deterministic,sharegpt,1.0,62,e3c1969ce71680a7,True,13,45,0,0,6.283023496158421,41.05458656605333,
sglang_non_deterministic,sharegpt,1.0,63,2a8a72d1359a51f4,True,390,89,0,0,6.283438303042203,48.58448557090014,
