,cdf,Time to First Token
0,0.0,0.09876605840447698
1,0.01,0.12039211892693379
2,0.02,0.12331648275372699
3,0.03,0.12430697161877663
4,0.04,0.12963905618639784
5,0.05,0.13041922896138114
6,0.06,0.1360134957109461
7,0.07,0.13820721533135677
8,0.08,0.14099918722241173
9,0.09,0.14675347517016996
10,0.1,0.1485251261086259
11,0.11,0.15551686131708756
12,0.12,0.1592944165901874
13,0.13,0.16186362698559115
14,0.14,0.16283772845430777
15,0.15,0.1977006936260636
16,0.16,0.20209830672679308
17,0.17,0.20700734049840291
18,0.18,0.21373870507113907
19,0.19,0.22335317863189402
20,0.2,0.2334001340017798
21,0.21,0.23621780878570242
22,0.22,0.24195561638817922
23,0.23,0.24635025201411817
24,0.24,0.25385273666706837
25,0.25,0.2579470489719662
26,0.26,0.2615837060709274
27,0.27,0.26955011862465406
28,0.28,0.2749953940585467
29,0.29,0.28393756127239783
30,0.3,0.2885171024118929
31,0.31,0.29375743349359745
32,0.32,0.29730375927650554
33,0.33,0.2984953563160937
34,0.34,0.3039169222488286
35,0.35000000000000003,0.30635800977148203
36,0.36,0.3075858963558501
37,0.37,0.3137995457275673
38,0.38,0.3175878257599865
39,0.39,0.31949908138474076
40,0.4,0.32077963754203814
41,0.41000000000000003,0.3214218390185988
42,0.42,0.3220653261838012
43,0.43,0.3227101016115966
44,0.44,0.32335616788108923
45,0.45,0.3240035275765469
46,0.46,0.32465218328741086
47,0.47000000000000003,0.32465218328741086
48,0.48,0.3259533931390539
49,0.49,0.3266059524846777
50,0.5,0.3279149930667399
51,0.51,0.328571479539346
52,0.52,0.3292292802991845
53,0.53,0.3292292802991845
54,0.54,0.33054883521064926
55,0.55,0.33121059464050046
56,0.56,0.331873678914055
57,0.5700000000000001,0.33253809068365264
58,0.58,0.3332038326069433
59,0.59,0.3338709073468971
60,0.6,0.3345393175718159
61,0.61,0.335209065955343
62,0.62,0.3365525879195709
63,0.63,0.3365525879195709
64,0.64,0.3372263668743648
65,0.65,0.33790149473597514
66,0.66,0.33790149473597514
67,0.67,0.33857797420491603
68,0.68,0.3392558079871081
69,0.6900000000000001,0.33993499879388905
70,0.7000000000000001,0.33993499879388905
71,0.71,0.3426653866838716
72,0.72,0.3468021436035349
73,0.73,0.35593724408346616
74,0.74,0.36824719786345367
75,0.75,0.38404297484384053
76,0.76,0.38635416008546986
77,0.77,0.39732495459853007
78,0.78,0.4037332859484861
79,0.79,0.41271384517123605
80,0.8,0.41853247632388274
81,0.81,0.41853247632388274
82,0.8200000000000001,0.4218941660850833
83,0.8300000000000001,0.426987396036926
84,0.84,0.4382346528327798
85,0.85,0.4408719656554126
86,0.86,0.4470875830467477
87,0.87,0.44977817314040464
88,0.88,0.4552080269930455
89,0.89,0.45611935437441303
90,0.9,0.46070343163187777
91,0.91,0.47001026143917013
92,0.92,0.4950974167140802
93,0.93,0.5257125416814648
94,0.9400000000000001,0.5363326430678552
95,0.9500000000000001,0.5460740434774185
96,0.96,0.5559923767721343
97,0.97,0.57292487121769
98,0.98,0.6169294155828551
99,0.99,0.684545183912454
100,1.0,0.7827040829686267
