config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,random,1.0,0,,True,103,16,0,0,5.894350823014975,27.027801614720374,
sglang_non_deterministic,random,1.0,1,,True,436,97,0,0,5.893837186042219,47.046943766996264,
sglang_non_deterministic,random,1.0,2,,True,349,197,0,0,5.894525256939232,59.35189332300797,
sglang_non_deterministic,random,1.0,3,,True,271,97,0,0,5.893531132955104,47.07014420302585,
sglang_non_deterministic,random,1.0,4,,True,107,64,0,0,5.894934626296163,39.73157484829426,
sglang_non_deterministic,random,1.0,5,,True,72,4,0,0,5.894304481800646,5.894327737856656,
sglang_non_deterministic,random,1.0,6,,True,189,1,0,0,5.892133018001914,5.892137063667178,
sglang_non_deterministic,random,1.0,7,,True,21,21,0,0,5.891977082006633,29.29883809806779,
sglang_non_deterministic,random,1.0,8,,True,103,111,0,0,5.892739073839039,49.15395266795531,
sglang_non_deterministic,random,1.0,9,,True,122,56,0,0,5.8938564150594175,38.01974519202486,
sglang_non_deterministic,random,1.0,10,,True,467,65,0,0,5.892533474136144,39.88116923626512,
sglang_non_deterministic,random,1.0,11,,True,215,97,0,0,5.89121577097103,47.08826542599127,
sglang_non_deterministic,random,1.0,12,,True,331,143,0,0,5.892903663218021,53.96964773302898,
sglang_non_deterministic,random,1.0,13,,True,459,124,0,0,5.8914014818146825,51.43927410012111,
sglang_non_deterministic,random,1.0,14,,True,88,166,0,0,5.8923996412195265,56.48877688590437,
sglang_non_deterministic,random,1.0,15,,True,373,85,0,0,5.891264474019408,44.60693572415039,
sglang_non_deterministic,random,1.0,16,,True,100,75,0,0,5.890175175853074,42.438154245726764,
sglang_non_deterministic,random,1.0,17,,True,360,58,0,0,5.889178768265992,38.29865730321035,
sglang_non_deterministic,random,1.0,18,,True,152,137,0,0,5.890872591175139,53.46521317306906,
sglang_non_deterministic,random,1.0,19,,True,131,98,0,0,5.889090985991061,47.17520351102576,
sglang_non_deterministic,random,1.0,20,,True,150,191,0,0,5.887999936006963,58.69671413581818,
sglang_non_deterministic,random,1.0,21,,True,309,242,0,0,5.88969622226432,60.98022079234943,
sglang_non_deterministic,random,1.0,22,,True,258,48,0,0,5.889468215871602,36.287240537814796,
sglang_non_deterministic,random,1.0,23,,True,344,31,0,0,5.888387442100793,32.342996505089104,
sglang_non_deterministic,random,1.0,24,,True,492,19,0,0,5.887334278784692,28.376112732104957,
sglang_non_deterministic,random,1.0,25,,True,414,153,0,0,5.889162032864988,55.157385122962296,
sglang_non_deterministic,random,1.0,26,,True,294,67,0,0,5.886171230114996,40.63033208716661,
sglang_non_deterministic,random,1.0,27,,True,386,213,0,0,5.887611829210073,59.974188595078886,
sglang_non_deterministic,random,1.0,28,,True,192,142,0,0,5.886546777095646,53.862234054133296,
sglang_non_deterministic,random,1.0,29,,True,444,231,0,0,5.885541296098381,60.81124147027731,
sglang_non_deterministic,random,1.0,30,,True,277,212,0,0,5.887236570008099,59.941084056161344,
sglang_non_deterministic,random,1.0,31,,True,161,78,0,0,5.886166992131621,43.16386542003602,
sglang_non_deterministic,random,1.0,32,,True,460,213,0,0,5.8849223596043885,59.97606412274763,
sglang_non_deterministic,random,1.0,33,,True,314,115,0,0,5.883908627089113,50.008934965822846,
sglang_non_deterministic,random,1.0,34,,True,22,91,0,0,5.885670201387256,45.83785503730178,
sglang_non_deterministic,random,1.0,35,,True,253,167,0,0,5.884679022245109,56.93419072218239,
sglang_non_deterministic,random,1.0,36,,True,236,57,0,0,5.883617786690593,38.12542480789125,
sglang_non_deterministic,random,1.0,37,,True,345,25,0,0,5.8853854611516,29.89035328803584,
sglang_non_deterministic,random,1.0,38,,True,49,65,0,0,5.884144262876362,39.8280730759725,
sglang_non_deterministic,random,1.0,39,,True,475,247,0,0,5.883293695747852,61.04251685971394,
sglang_non_deterministic,random,1.0,40,,True,59,253,0,0,5.885396827943623,61.098828674759716,
sglang_non_deterministic,random,1.0,41,,True,511,43,0,0,5.885060910135508,34.938020347151905,
sglang_non_deterministic,random,1.0,42,,True,170,96,0,0,5.884730028919876,46.4367395658046,
sglang_non_deterministic,random,1.0,43,,True,512,41,0,0,5.884173658210784,34.11644741939381,
sglang_non_deterministic,random,1.0,44,,True,476,226,0,0,5.884492790792137,60.69099008105695,
sglang_non_deterministic,random,1.0,45,,True,188,166,0,0,5.884166295640171,56.47887651901692,
sglang_non_deterministic,random,1.0,46,,True,464,88,0,0,5.883834925945848,44.972654342185706,
