config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,sharegpt,1.0,0,04284feba71675ae,True,451,1044,0,0,6.094512296956964,154.88117107294966,
sglang_non_deterministic,sharegpt,1.0,1,e6cf79ababc72fb7,True,39,196,0,0,6.093745828024112,112.3422054250259,
sglang_non_deterministic,sharegpt,1.0,2,7c85e413b055faab,True,10,325,0,0,6.0929414730053395,128.6643771310337,
sglang_non_deterministic,sharegpt,1.0,3,04bbe1429e020693,True,50,302,0,0,6.092725445050746,126.21660971606616,
sglang_non_deterministic,sharegpt,1.0,4,4327f643ed370f6c,True,157,770,0,0,6.092148803989403,150.6718200329924,
sglang_non_deterministic,sharegpt,1.0,5,be15dd9df06acfb7,True,13,221,0,0,6.0919521359028295,115.98170072690118,
sglang_non_deterministic,sharegpt,1.0,6,3277d26963602b5d,True,325,25,0,0,6.091799585032277,78.73278033407405,
sglang_non_deterministic,sharegpt,1.0,7,2cb03e78915b7c31,True,24,218,0,0,6.092523680999875,115.56480099598411,
sglang_non_deterministic,sharegpt,1.0,8,e4f92d2795a72744,True,3,11,0,0,6.09183633106295,65.64067510608584,
sglang_non_deterministic,sharegpt,1.0,9,768b13086acbd6de,True,16,447,0,0,6.092043593991548,137.81676525296643,
sglang_non_deterministic,sharegpt,1.0,10,1502fb164ea3498a,True,14,379,0,0,6.091447803075425,133.24452824902255,
sglang_non_deterministic,sharegpt,1.0,11,1f4a7802fb5e8763,True,361,36,0,0,6.090512678958476,81.7343871309422,
sglang_non_deterministic,sharegpt,1.0,12,58dee20681094044,True,18,150,0,0,6.09105589101091,105.38221038097981,
sglang_non_deterministic,sharegpt,1.0,13,b31637ee440cb4bb,True,115,178,0,0,6.090397035004571,109.56853483698796,
sglang_non_deterministic,sharegpt,1.0,14,69ad8af1c18b5c2c,True,26,768,0,0,6.090145744965412,150.61828844202682,
sglang_non_deterministic,sharegpt,1.0,15,42cbcb8f9e519d11,True,3,12,0,0,6.089219855028205,68.25263807293959,
sglang_non_deterministic,sharegpt,1.0,16,47cdee9da2b8f25b,True,25,105,0,0,6.089961876976304,96.80055300204549,
sglang_non_deterministic,sharegpt,1.0,17,904ebefc1585e710,True,11,584,0,0,6.089499167050235,144.7282268940471,
sglang_non_deterministic,sharegpt,1.0,18,04ab55b0c151953e,True,599,27,0,0,6.088840661919676,79.8350703829201,
sglang_non_deterministic,sharegpt,1.0,19,0ecf965461b074cb,True,674,14,0,0,6.0891305800760165,70.05497121310327,
sglang_non_deterministic,sharegpt,1.0,20,d7da11cdf980dfa9,True,581,259,0,0,6.08842512301635,121.28471301903483,
sglang_non_deterministic,sharegpt,1.0,21,b01505893353d7bb,True,234,3,0,0,6.087809253018349,6.087828782037832,
sglang_non_deterministic,sharegpt,1.0,22,861cddeef4d1ad8e,True,501,45,0,0,6.087596521014348,84.0681122939568,
sglang_non_deterministic,sharegpt,1.0,23,e12dbfed1c0ae783,True,33,159,0,0,6.086954350001179,106.8800299889408,
sglang_non_deterministic,sharegpt,1.0,24,d44d9622b1f89752,True,8,295,0,0,6.087320583988912,125.53354497603141,
sglang_non_deterministic,sharegpt,1.0,25,1fc01600821f4fac,True,1499,2,0,0,6.086636348976754,6.086649789009243,
sglang_non_deterministic,sharegpt,1.0,26,ddbaa1739bcb24c7,True,4,265,0,0,6.0874111209996045,122.95676120906137,
sglang_non_deterministic,sharegpt,1.0,27,340fff39fc860ad2,True,22,360,0,0,6.087072868947871,132.58992763701826,
sglang_non_deterministic,sharegpt,1.0,28,74500dcc7b684ea4,True,48,321,0,0,6.086754257092252,128.9218515510438,
sglang_non_deterministic,sharegpt,1.0,29,bc7198e041183ab9,True,3308,83,0,0,6.086427293019369,94.38797852897551,
sglang_non_deterministic,sharegpt,1.0,30,fa250fd95287a23a,True,391,6,0,0,6.0862043760716915,70.02456442906987,
sglang_non_deterministic,sharegpt,1.0,31,1de43ea354a2304f,True,9,67,0,0,6.085865221917629,91.19515809696168,
sglang_non_deterministic,sharegpt,1.0,32,a32b5e8211747005,True,35,71,0,0,6.085430475999601,91.66183340898715,
sglang_non_deterministic,sharegpt,1.0,33,5060e68084f628ac,True,9,2,0,0,6.085110471001826,65.50366733095143,
sglang_non_deterministic,sharegpt,1.0,34,aa033ff8fa0978f7,True,108,195,0,0,6.085030730930157,113.5410523560131,
sglang_non_deterministic,sharegpt,1.0,35,02817876b20f1154,True,38,507,0,0,6.084722294006497,141.59723342501093,
sglang_non_deterministic,sharegpt,1.0,36,df0dc522d51b5b5f,True,79,127,0,0,6.084408601047471,102.45465871598572,
sglang_non_deterministic,sharegpt,1.0,37,b6b5a41fe29cedcf,True,313,4,0,0,6.08433005202096,68.2401907229796,
sglang_non_deterministic,sharegpt,1.0,38,59c669523531f7ae,True,1466,2,0,0,6.083886370994151,65.50612745096441,
sglang_non_deterministic,sharegpt,1.0,39,e89c60d2d06e502c,True,608,11,0,0,6.083551905001514,76.0988736290019,
sglang_non_deterministic,sharegpt,1.0,40,8dd483a4f57ec080,True,4,10,0,0,6.083251260919496,74.37582127097994,
sglang_non_deterministic,sharegpt,1.0,41,47fda4266f200544,True,307,15,0,0,6.082955823978409,78.5025144329993,
sglang_non_deterministic,sharegpt,1.0,42,731cc502b2d6e289,True,7,288,0,0,6.082866018055938,125.56723132904153,
sglang_non_deterministic,sharegpt,1.0,43,e79b31881a81d44c,True,10,9,0,0,6.082567416015081,73.3517024370376,
sglang_non_deterministic,sharegpt,1.0,44,862e4fe79fc85860,True,40,68,0,0,6.082129184040241,91.29280558100436,
sglang_non_deterministic,sharegpt,1.0,45,55fc94fa686ccadb,True,167,103,0,0,6.081832975964062,97.90532784594689,
sglang_non_deterministic,sharegpt,1.0,46,e1ef1f359f7e67b1,True,51,247,0,0,6.0817219680175185,120.77863125596195,
sglang_non_deterministic,sharegpt,1.0,47,7286ca5b59892cf9,True,961,111,0,0,6.081856832024641,99.51240125508048,
sglang_non_deterministic,sharegpt,1.0,48,1bfe778c0bc6760a,True,67,97,0,0,6.081799364998005,96.79048316599801,
sglang_non_deterministic,sharegpt,1.0,49,5cfbfec864aa7038,True,367,12,0,0,6.081787697970867,77.40427217597608,
sglang_non_deterministic,sharegpt,1.0,50,54f3ada76256f50a,True,249,25,0,0,6.08166514209006,81.3559605620103,
sglang_non_deterministic,sharegpt,1.0,51,4eae473aade27557,True,235,495,0,0,6.0807710100198165,140.97543875395786,
sglang_non_deterministic,sharegpt,1.0,52,193082c74c3cdd10,True,97,164,0,0,6.080733814043924,108.74768532603048,
sglang_non_deterministic,sharegpt,1.0,53,3c5b1869b12a3db9,True,45,118,0,0,6.080689937924035,100.82226514292415,
sglang_non_deterministic,sharegpt,1.0,54,049681863a01b84a,True,23,466,0,0,6.080688385060057,139.3982123939786,
sglang_non_deterministic,sharegpt,1.0,55,1678e47383d96c2f,True,10,372,0,0,6.08061467402149,133.30817021604162,
sglang_non_deterministic,sharegpt,1.0,56,7cc8f149b43b3650,True,356,10,0,0,6.079729404998943,74.38937759690452,
sglang_non_deterministic,sharegpt,1.0,57,140aa9e0ad110f57,True,278,25,0,0,6.079701794078574,81.35777060908731,
sglang_non_deterministic,sharegpt,1.0,58,d964d915fd24626c,True,395,26,0,0,6.0796672409633175,81.48100225406233,
sglang_non_deterministic,sharegpt,1.0,59,369d42c1a63913ef,True,53,303,0,0,6.07964687095955,127.14511510299053,
sglang_non_deterministic,sharegpt,1.0,60,83bc18d46d594f42,True,145,264,0,0,6.079646080033854,122.85002537502442,
sglang_non_deterministic,sharegpt,1.0,61,6e7e9d6889dce1dd,True,56,232,0,0,6.0791159679647535,118.53382308490109,
sglang_non_deterministic,sharegpt,1.0,62,e3c1969ce71680a7,True,13,45,0,0,6.079100103932433,86.29306407191325,
sglang_non_deterministic,sharegpt,1.0,63,2a8a72d1359a51f4,True,390,89,0,0,6.079102857969701,95.24334194499534,
sglang_non_deterministic,sharegpt,1.0,64,0a6c3a43abdec65e,True,33,184,0,0,6.079079161980189,111.89043205499183,
sglang_non_deterministic,sharegpt,1.0,65,ab593e57f720c4df,True,5,192,0,0,6.078223248012364,113.32654742605519,
sglang_non_deterministic,sharegpt,1.0,66,1d295ee6ec58d294,True,399,212,0,0,6.078208646038547,115.82945261802524,
