config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,random,1.0,0,,True,103,16,0,0,7.421872972045094,7.421967666130513,
sglang_non_deterministic,random,1.0,1,,True,436,97,0,0,7.4214305630885065,51.88500879192725,
sglang_non_deterministic,random,1.0,2,,True,861,197,0,0,7.419929591007531,76.93095369497314,
sglang_non_deterministic,random,1.0,3,,True,271,97,0,0,7.422572801820934,51.879875720944256,
sglang_non_deterministic,random,1.0,4,,True,107,64,0,0,7.419943070970476,42.667695078998804,
sglang_non_deterministic,random,1.0,5,,True,72,4,0,0,7.419947718270123,7.419969391077757,
sglang_non_deterministic,random,1.0,6,,True,701,1,0,0,7.420018344651908,7.42002162989229,
sglang_non_deterministic,random,1.0,7,,True,21,21,0,0,7.420211567077786,7.420326912309974,
sglang_non_deterministic,random,1.0,8,,True,615,111,0,0,7.419095818884671,56.80706323683262,
sglang_non_deterministic,random,1.0,9,,True,122,56,0,0,7.419638030230999,40.66850861720741,
sglang_non_deterministic,random,1.0,10,,True,467,65,0,0,7.41963001806289,42.786052154842764,
sglang_non_deterministic,random,1.0,11,,True,215,97,0,0,7.418192692101002,51.84216989995912,
sglang_non_deterministic,random,1.0,12,,True,331,143,0,0,7.41981759108603,67.61109963012859,
sglang_non_deterministic,random,1.0,13,,True,459,124,0,0,7.418578744865954,60.970526463817805,
sglang_non_deterministic,random,1.0,14,,True,88,166,0,0,7.416503214277327,72.94941223086789,
sglang_non_deterministic,random,1.0,15,,True,373,85,0,0,7.418345532845706,48.854311199858785,
sglang_non_deterministic,random,1.0,16,,True,100,75,0,0,7.41692871786654,45.7941862992011,
sglang_non_deterministic,random,1.0,17,,True,872,58,0,0,7.418801442719996,40.96483624493703,
sglang_non_deterministic,random,1.0,18,,True,664,137,0,0,7.417609117925167,65.4665729640983,
sglang_non_deterministic,random,1.0,19,,True,131,98,0,0,7.416211722884327,52.729049418121576,
sglang_non_deterministic,random,1.0,20,,True,662,191,0,0,7.414953988976777,76.51594077516347,
sglang_non_deterministic,random,1.0,21,,True,309,242,0,0,7.417079785838723,80.69713810784742,
sglang_non_deterministic,random,1.0,22,,True,770,48,0,0,7.416940474882722,38.92059457488358,
sglang_non_deterministic,random,1.0,23,,True,344,31,0,0,7.415723313111812,34.02039369335398,
sglang_non_deterministic,random,1.0,24,,True,492,19,0,0,7.414346048142761,7.414458177983761,
sglang_non_deterministic,random,1.0,25,,True,414,153,0,0,7.416542532853782,74.59509237483144,
sglang_non_deterministic,random,1.0,26,,True,806,67,0,0,7.41610498027876,51.18878256389871,
sglang_non_deterministic,random,1.0,27,,True,386,213,0,0,7.415796733926982,80.56244113715366,
sglang_non_deterministic,random,1.0,28,,True,192,142,0,0,7.4155538459308445,73.14878124697134,
sglang_non_deterministic,random,1.0,29,,True,956,231,0,0,7.4153035269118845,81.57887990865856,
