config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,arxiv,1.0,0,963a9c039b2a8559,True,3625,66,0,0,43.25158313300926,97.86237428395543,
sglang_non_deterministic,arxiv,1.0,1,07217e1bdcc4379e,True,5803,211,0,0,43.25090529798763,159.68097841495182,
sglang_non_deterministic,arxiv,1.0,2,6c4dcd803a65c5df,True,5381,368,0,0,43.2502873140038,237.94227804400725,
sglang_non_deterministic,arxiv,1.0,3,3b60fb3b5af34739,True,3433,146,0,0,43.249787607986946,126.88483845698647,
sglang_non_deterministic,arxiv,1.0,4,84c33b99ad92b509,True,14853,182,0,0,43.24939464405179,145.62160711101023,
sglang_non_deterministic,arxiv,1.0,5,590aed3701767a6a,True,2763,169,0,0,43.28102920600213,138.77020401897607,
sglang_non_deterministic,arxiv,1.0,6,7c4a45a7231fd6f6,True,8687,266,0,0,43.28071032499429,180.95149137597764,
sglang_non_deterministic,arxiv,1.0,7,062f2dd02aff8e7b,True,3864,230,0,0,43.28023489500629,168.451549584046,
sglang_non_deterministic,arxiv,1.0,8,b5e32641de9d0817,True,9488,125,0,0,43.27980967296753,114.40990061400225,
sglang_non_deterministic,arxiv,1.0,9,0977615fd1c625f2,True,6189,102,0,0,43.279291439044755,106.52134352002759,
sglang_non_deterministic,arxiv,1.0,10,0938412cabf61657,True,4749,249,0,0,43.27884579496458,174.60990553401643,
sglang_non_deterministic,arxiv,1.0,11,dd8236c1c6c6ba49,True,6143,143,0,0,43.278441503003705,122.50946646003285,
sglang_non_deterministic,arxiv,1.0,12,a72d3ffc056497cd,True,6933,101,0,0,43.27810102904914,104.79938156402204,
sglang_non_deterministic,arxiv,1.0,13,7b1f3371fd89d08f,True,11160,145,0,0,43.277639721985906,126.2447420139797,
sglang_non_deterministic,arxiv,1.0,14,546b437ea07c4d99,True,9719,93,0,0,43.277252577012405,102.72480637999251,
sglang_non_deterministic,arxiv,1.0,15,30724bbfd1bf88d5,True,7939,162,0,0,43.27660557802301,134.53224681003485,
sglang_non_deterministic,arxiv,1.0,16,0a39d531167331e6,True,4758,298,0,0,43.27637697302271,204.93924019503174,
sglang_non_deterministic,arxiv,1.0,17,ac13f4fe04cc013d,True,6703,240,0,0,43.275957818026654,173.10325432900572,
sglang_non_deterministic,arxiv,1.0,18,73d6687504980701,True,7449,223,0,0,43.27550580498064,165.44480561901582,
