,cdf,Time to First Token
0,0.0,0.05145737473871811
1,0.01,0.0752453356242504
2,0.02,0.09153798126829614
3,0.03,0.0981752360964997
4,0.04,0.1152097129659515
5,0.05,0.12135911904382009
6,0.06,0.12886355043454967
7,0.07,0.13738045452647796
8,0.08,0.14413554381048863
9,0.09,0.16251237834750595
10,0.1,0.16846940916272116
11,0.11,0.16982257031483106
12,0.12,0.17499443929850303
13,0.13,0.1873079812474624
14,0.14,0.18843520780869435
15,0.15,0.21331165471135655
16,0.16,0.21849306436201546
17,0.17,0.24389902523764606
18,0.18,0.24783279720833296
19,0.19,0.2600189024182682
20,0.2,0.26580270879112106
21,0.21,0.2674023196106991
22,0.22,0.27389760914991473
23,0.23,0.27943070974774015
24,0.24,0.29552527691056235
25,0.25,0.2996917292909348
26,0.26,0.3119223849413211
27,0.27,0.3259533931390539
28,0.28,0.3292292802991845
29,0.29,0.33253809068365264
30,0.3,0.3345393175718159
31,0.31,0.3392558079871081
32,0.32,0.34403879367117474
33,0.33,0.3461092322277037
34,0.34,0.3474964421893278
35,0.35000000000000003,0.35098884066444797
36,0.36,0.3545163383395259
37,0.37,0.35522608075862405
38,0.38,0.3573638448347018
39,0.39,0.35951447405636566
40,0.4,0.36095541238831663
41,0.41000000000000003,0.3624021260184165
42,0.42,0.3645830758080317
43,0.43,0.3645830758080317
44,0.44,0.3653129718556954
45,0.45,0.3660443291567078
46,0.46,0.3660443291567078
47,0.47000000000000003,0.366777150636501
48,0.48,0.36824719786345367
49,0.49,0.36898442949080795
50,0.5,0.3704633235179314
51,0.51,0.37418654306513205
52,0.52,0.37418654306513205
53,0.53,0.3764384119251212
54,0.54,0.37870383261762963
55,0.55,0.38098288669810126
56,0.56,0.3871276418874428
57,0.5700000000000001,0.39337150393343134
58,0.58,0.402121577832632
59,0.59,0.4069761073074159
60,0.6,0.419370379179386
61,0.61,0.42358512297224105
62,0.62,0.4261342743665225
63,0.63,0.4278422256586215
64,0.64,0.4356131165154961
65,0.65,0.4382346528327798
66,0.66,0.44441308816509617
67,0.67,0.44441308816509617
68,0.68,0.44977817314040464
69,0.6900000000000001,0.451580889462895
70,0.7000000000000001,0.4542985204456069
71,0.71,0.45611935437441303
72,0.72,0.457947486227485
73,0.73,0.46719864222582397
74,0.74,0.47378542531036405
75,0.75,0.477590911630712
76,0.76,0.4814269639527997
77,0.77,0.4833565290091586
78,0.78,0.4882143445143063
79,0.79,0.49213572518622073
80,0.8,0.5050990513428187
81,0.81,0.5204816127566471
82,0.8200000000000001,0.5672241716090891
83,0.8300000000000001,0.5694976129046753
84,0.84,0.5844987252476043
85,0.85,0.5891934705571155
86,0.86,0.599894981251237
87,0.87,0.6010959722046929
88,0.88,0.6218846470572781
89,0.89,0.6281346937610661
90,0.9,0.6524631331287278
91,0.91,0.675028321642906
92,0.92,0.6900435112012945
93,0.93,0.7460216948245583
94,0.9400000000000001,0.7565394545867864
95,0.9500000000000001,0.7641428050582931
96,0.96,0.7985157596124476
97,0.97,0.8130191873792848
98,0.98,0.8461991411321617
99,0.99,0.9521806380555277
100,1.0,1.0273672983257707
