config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,random,1.0,0,,True,1127,493,0,0,10.478582212235779,128.6956756580621,
sglang_non_deterministic,random,1.0,1,,True,1460,197,0,0,10.478001211769879,62.965387555770576,
sglang_non_deterministic,random,1.0,2,,True,861,21,0,0,10.47693196311593,34.737343499902636,
sglang_non_deterministic,random,1.0,3,,True,1295,111,0,0,10.476510774809867,48.12841041898355,
sglang_non_deterministic,random,1.0,4,,True,1131,56,0,0,10.476349100004882,39.48866479890421,
sglang_non_deterministic,random,1.0,5,,True,1096,65,0,0,10.47591847833246,40.82456946093589,
sglang_non_deterministic,random,1.0,6,,True,1725,97,0,0,10.475637862924486,46.171670011710376,
sglang_non_deterministic,random,1.0,7,,True,1045,143,0,0,10.475382096134126,53.528199227992445,
sglang_non_deterministic,random,1.0,8,,True,1639,434,0,0,10.474976361263543,113.91123915510252,
sglang_non_deterministic,random,1.0,9,,True,122,85,0,0,10.474564267322421,44.037435778882354,
sglang_non_deterministic,random,1.0,10,,True,467,343,0,0,10.474323302973062,92.01960062235594,
sglang_non_deterministic,random,1.0,11,,True,1239,293,0,0,10.474091841839254,81.38489439571276,
sglang_non_deterministic,random,1.0,12,,True,331,242,0,0,10.473665867000818,70.67935419315472,
sglang_non_deterministic,random,1.0,13,,True,1483,31,0,0,10.47343870298937,36.1170168928802,
sglang_non_deterministic,random,1.0,14,,True,88,390,0,0,10.472930683754385,102.9911038428545,
sglang_non_deterministic,random,1.0,15,,True,1397,276,0,0,10.472612420562655,77.92653210368007,
sglang_non_deterministic,random,1.0,16,,True,1124,153,0,0,10.472411036957055,54.73265475174412,
sglang_non_deterministic,random,1.0,17,,True,872,382,0,0,10.472168969921768,100.6967380666174,
sglang_non_deterministic,random,1.0,18,,True,1688,67,0,0,10.471726619638503,41.12903556600213,
sglang_non_deterministic,random,1.0,19,,True,131,213,0,0,10.47152561461553,66.02416081400588,
sglang_non_deterministic,random,1.0,20,,True,1686,375,0,0,10.471235647331923,98.9806470242329,
sglang_non_deterministic,random,1.0,21,,True,1333,212,0,0,10.470949293114245,65.40408984571695,
sglang_non_deterministic,random,1.0,22,,True,770,78,0,0,10.470656038727611,43.52226291177794,
sglang_non_deterministic,random,1.0,23,,True,344,380,0,0,10.470360470935702,100.29928499786183,
sglang_non_deterministic,random,1.0,24,,True,1516,57,0,0,10.470122261438519,39.680373191367835,
sglang_non_deterministic,random,1.0,25,,True,1438,25,0,0,10.469832461792976,35.803350765723735,
sglang_non_deterministic,random,1.0,26,,True,806,446,0,0,10.469546888954937,116.62227001367137,
