config_name,dataset_name,det_ratio,request_idx,prompt_hash,is_deterministic,input_len,output_len,rollbacks,tokens_rolled_back,ttft_s,latency_s,error
sglang_non_deterministic,random,1.0,0,,True,103,493,0,0,7.452148520387709,107.9918268872425,
sglang_non_deterministic,random,1.0,1,,True,436,197,0,0,7.451650426257402,59.534248614218086,
sglang_non_deterministic,random,1.0,2,,True,861,21,0,0,7.453809336293489,7.4539231192320585,
sglang_non_deterministic,random,1.0,3,,True,271,111,0,0,7.450680206995457,44.036847644951195,
sglang_non_deterministic,random,1.0,4,,True,107,56,0,0,7.453193694353104,33.92104048235342,
sglang_non_deterministic,random,1.0,5,,True,72,65,0,0,7.4521047552116215,35.331925832200795,
sglang_non_deterministic,random,1.0,6,,True,701,97,0,0,7.450471079908311,41.10596081195399,
sglang_non_deterministic,random,1.0,7,,True,21,143,0,0,7.450289876200259,49.11838045390323,
sglang_non_deterministic,random,1.0,8,,True,615,434,0,0,7.4495669901371,103.30440227501094,
sglang_non_deterministic,random,1.0,9,,True,122,85,0,0,7.4512691190466285,39.082599103916436,
sglang_non_deterministic,random,1.0,10,,True,467,343,0,0,7.449509504251182,90.18400779832155,
sglang_non_deterministic,random,1.0,11,,True,215,293,0,0,7.448179559782147,78.93373419577256,
sglang_non_deterministic,random,1.0,12,,True,331,242,0,0,7.448189415037632,68.44675901113078,
sglang_non_deterministic,random,1.0,13,,True,459,31,0,0,7.450292710214853,29.77952396729961,
sglang_non_deterministic,random,1.0,14,,True,88,390,0,0,7.448481436818838,98.4201361280866,
sglang_non_deterministic,random,1.0,15,,True,373,276,0,0,7.447622135281563,75.57408553129062,
sglang_non_deterministic,random,1.0,16,,True,100,153,0,0,7.446157075930387,51.800456629134715,
sglang_non_deterministic,random,1.0,17,,True,872,382,0,0,7.448234433308244,97.3233983903192,
sglang_non_deterministic,random,1.0,18,,True,664,67,0,0,7.447175468783826,36.07638668688014,
sglang_non_deterministic,random,1.0,19,,True,131,213,0,0,7.445127537008375,62.93892459478229,
sglang_non_deterministic,random,1.0,20,,True,662,375,0,0,7.44456813018769,96.25632076524198,
sglang_non_deterministic,random,1.0,21,,True,309,212,0,0,7.446453626267612,62.182192945387214,
sglang_non_deterministic,random,1.0,22,,True,770,78,0,0,7.44630235619843,37.647642757277936,
sglang_non_deterministic,random,1.0,23,,True,344,380,0,0,7.445289823226631,97.13020582031459,
sglang_non_deterministic,random,1.0,24,,True,492,57,0,0,7.444004005752504,33.99699694197625,
sglang_non_deterministic,random,1.0,25,,True,414,25,0,0,7.4459287310019135,7.446071737911552,
sglang_non_deterministic,random,1.0,26,,True,806,446,0,0,7.4462826969102025,106.19007224403322,
sglang_non_deterministic,random,1.0,27,,True,386,65,0,0,7.445969583000988,39.564670426771045,
sglang_non_deterministic,random,1.0,28,,True,192,253,0,0,7.44574517197907,75.63626557588577,
sglang_non_deterministic,random,1.0,29,,True,956,43,0,0,7.445678802207112,36.04993925103918,
sglang_non_deterministic,random,1.0,30,,True,277,96,0,0,7.445305796805769,45.43193578813225,
sglang_non_deterministic,random,1.0,31,,True,161,226,0,0,7.444965030997992,69.94490831624717,
sglang_non_deterministic,random,1.0,32,,True,460,435,0,0,7.444458323996514,105.60939869377762,
sglang_non_deterministic,random,1.0,33,,True,314,378,0,0,7.4443827089853585,99.7420642869547,
sglang_non_deterministic,random,1.0,34,,True,22,177,0,0,7.444046500138938,59.842915336135775,
sglang_non_deterministic,random,1.0,35,,True,253,426,0,0,7.4436885779723525,104.7020888258703,
sglang_non_deterministic,random,1.0,36,,True,748,306,0,0,7.443627476226538,87.1074710697867,
